"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"69528","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Dessert wines","Fortified and liqueur wines","Madeira","Madeira","Madeira","Female","147","1","0.00",0,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69529","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Dessert wines","Fortified and liqueur wines","Sherry","Sherry","Sherry","Female","147","2","0.00",0.03,0,0,"0.00","0.00","0.00","0.19","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69530","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Dessert wines","Fortified and liqueur wines","Sherry","Sherry","Sherry","Male","146","1","0.00",0.03,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69531","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, red","Wine, red","Wine, red","Wine, red","Female","147","8","0.03",0.25,0,0,"0.00","0.09","0.35","0.49","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69532","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, red","Wine, red","Wine, red","Wine, red","Male","146","3","0.01",0.06,0,0,"0.00","0.00","0.00","0.28","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69533","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Female","147","10","0.06",0.3,0,0,"0.00","0.34","0.85","1.92","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69534","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Male","146","5","0.02",0.17,0,0,"0.00","0.00","0.27","0.51","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69535","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Female","147","1","0.00",0,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69536","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Male","146","2","0.00",0.01,0,0,"0.00","0.00","0.00","0.05","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69537","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Female","147","10","0.03",0.12,0,0,"0.00","0.21","0.42","0.59","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69538","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Male","146","13","0.04",0.16,0,0,"0.00","0.29","0.47","0.93","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69539","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Dairy fats","Cow milk fat (not emulsified)","Butter oil","Butter oil","Butter oil","Female","147","3","0.01",0.09,0,0,"0.00","0.00","0.00","0.25","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69540","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Dairy fats","Cow milk fat (not emulsified)","Butter oil","Butter oil","Butter oil","Male","146","2","0.01",0.07,0,0,"0.00","0.00","0.00","0.43","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69541","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Female","147","59","0.49",1.25,0,0,"0.00","2.40","2.72","4.80","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69542","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Male","146","56","0.47",1.03,0,0,"0.00","2.63","3.44","4.07","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69543","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Coconut oil/fat","Coconut oil/fat","Coconut oil/fat","Female","147","24","0.03",0.13,0,0,"0.00","0.14","0.38","0.79","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69544","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Coconut oil/fat","Coconut oil/fat","Coconut oil/fat","Male","146","24","0.02",0.08,0,0,"0.00","0.07","0.12","0.41","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69545","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Palm kernel oil, edible","Palm kernel oil, edible","Palm kernel oil, edible","Female","147","1","0.03",0.37,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69546","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Other plant oils","Palm oil/fat","Palm oil/fat","Palm oil/fat","Male","146","1","0.01",0.11,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69547","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Grape seed oil","Grape seed oil","Grape seed oil","Female","147","1","0.00",0.01,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69548","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Linseed oil","Linseed oil","Linseed oil","Female","147","2","0.01",0.06,0,0,"0.00","0.00","0.00","0.48","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69549","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Maize oil, edible","Maize oil, edible","Maize oil, edible","Female","147","9","0.04",0.25,0,0,"0.00","0.05","0.43","1.25","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69550","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Maize oil, edible","Maize oil, edible","Maize oil, edible","Male","146","10","0.03",0.17,0,0,"0.00","0.08","0.38","0.80","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69551","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Peanut oil, edible","Peanut oil, edible","Peanut oil, edible","Female","147","2","0.00",0.02,0,0,"0.00","0.00","0.00","0.13","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69552","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Peanut oil, edible","Peanut oil, edible","Peanut oil, edible","Male","146","2","0.01",0.05,0,0,"0.00","0.00","0.00","0.29","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"69553","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Other children","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Rape seed oil, edible","Rape seed oil, edible","Rape seed oil, edible","Female","147","4","0.01",0.07,0,0,"0.00","0.00","0.09","0.30","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
