Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,Food_code,Main_food_description,catnumb,catname,novaclass,macroclass,pythonlabel
2.102913898,1.85629799,3.832763324,-20,3.625673378,-20,-20,1.850028377,0.530628251,-2.796881415,-5.956097403,-4.074541935,-2.145581344,-2.002480501,-0.874669057,-7.208860372,-9.293721981,-10.74745762,-10.2601625,-13.12236338,-20,-7.849363819,-14.1721855,-13.81551056,-20,-9.903487553,-20,-7.721940788,-7.870089949,-5.739616928,-9.704636694,-9.315700888,-15.5874674,-3.513246885,-12.89921983,-9.790158867,-10.28915003,-20,-20,-3.381394754,0.63073972,-3.772261063,-4.074541935,-4.268697949,-3.9633163,-3.912023005,-2.525728644,0.006975614,-0.430782916,0.829424799,0.38662202,-2.244316185,-4.135166557,-5.298317367,-3.015934981,-20,-5.11599581,-20,-20,-6.907755279,0.85569111,0.472500509,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51110010,"Bread, batter",4202,Yeast breads,0,Other,-1
2.343727036,3.036394255,3.802877558,-20,3.050693832,-20,-20,0.732367894,0.741937345,-2.407945609,-5.995472569,-4.074541935,-2.120263536,-2.47693848,-0.287682072,-6.948577274,-9.361163262,-10.82982862,-10.68001634,-11.61828598,-13.81551056,-6.508979159,-16.11809565,-20,-20,-10.00884807,-20,-7.74477283,-8.101777752,-5.720216781,-9.944309547,-9.142681724,-15.24262691,-4.767689115,-10.33735214,-9.498022444,-10.34977466,-20,-20,-4.605170186,1.832581464,-1.877317358,-2.617295838,-3.146555163,-2.343407088,-2.198225078,-0.913793852,1.287302412,0.395414772,1.428874809,2.092481155,0.092579181,-20,-20,-2.577021939,-20,-3.244193633,-20,-20,-20,1.467643907,2.219529518,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51111010,"Bread, cheese",4202,Yeast breads,4,Other,3
2.395164274,3.087855562,3.854182006,-20,2.832036181,-20,-20,0.783901544,0.78845736,-2.353878387,-5.944580961,-4.017383521,-2.071473372,-2.430418465,-0.236988958,-6.897804948,-9.304651051,-10.78055757,-10.68001634,-11.61828598,-13.81551056,-6.45667966,-16.11809565,-20,-20,-10.00884807,-20,-7.915613204,-8.050319455,-5.668801506,-9.883684925,-9.251162366,-15.20180492,-4.721704002,-10.28621317,-9.610817939,-10.44821473,-20,-20,-4.509860006,1.883882758,-1.826350914,-2.563949857,-3.101092789,-2.292634762,-2.145581344,-0.862749965,1.338678507,0.446607051,1.480239974,2.143823801,0.144100344,-20,-20,-2.525728644,-20,-3.194183212,-20,-20,-20,1.518856534,2.27078478,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51111040,"Bread, cheese, toasted",4202,Yeast breads,4,Other,3
2.213753879,1.160020917,3.893044039,-20,3.592919063,-20,-20,1.623340818,0.993251773,-1.347073648,-5.629603076,-3.688879454,-2.273026291,-2.162823151,-0.711311151,-7.082108666,-8.995228992,-10.7244681,-20,-20,-20,-8.421883012,-20,-20,-20,-10.03132092,-20,-7.536989134,-8.322449115,-5.343314732,-9.349602439,-9.105980357,-20,-4.22673375,-15.42494847,-9.361163262,-10.59663473,-20,-20,-20,-0.359536176,-5.80914299,-20,-5.298317367,-5.298317367,-4.342805922,-4.710530702,-0.869884359,-1.523260216,-0.563874845,0.354171814,-1.795767491,-6.214608098,-20,-4.017383521,-20,-4.605170186,-6.907755279,-20,-20,-0.512493681,0.471252849,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51113010,"Bread, cinnamon",4202,Yeast breads,4,Other,3
2.197224577,1.386294361,3.996364154,-20,3.414442608,-20,-20,1.556037136,0.916290732,-2.128631786,-5.704782975,-3.649658741,-2.273026291,-2.032557956,-0.524248644,-7.29341776,-8.888256873,-10.38152335,-20,-20,-20,-8.334871635,-20,-20,-20,-9.986869161,-20,-7.787232038,-7.995427628,-5.540134183,-9.672375832,-9.171119659,-17.72753356,-4.128936007,-12.59173513,-9.458801731,-10.55741402,-20,-20,-6.907755279,-0.54818141,-6.907755279,-20,-20,-20,-6.907755279,-5.298317367,-0.827822084,-2.128631786,-0.28103753,0.62486834,-1.514127733,-20,-20,-3.442019376,-20,-5.298317367,-20,-20,-20,-0.228156093,0.737164066,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51113100,"Bread, cinnamon, toasted",4202,Yeast breads,4,Other,3
1.893111963,1.631199404,3.900557527,-20,3.575430762,-20,-20,2.188295947,0.530628251,-2.501036032,-5.853443249,-3.101092789,-2.282782466,-1.210661792,-0.16134315,-7.354042382,-8.92516143,-10.9251388,-10.68001634,-11.51292546,-12.02375109,-8.217088599,-14.50865774,-20,-20,-8.804875264,-20,-7.824046011,-8.031685376,-5.78770771,-8.91023578,-9.39666995,-15.93577409,-4.448166437,-13.07357321,-9.808177373,-10.48330605,-20,-20,-5.80914299,0.404130885,-3.688879454,-4.017383521,-4.268697949,-3.912023005,-3.816712826,-2.513306124,-0.279713903,-0.652005237,0.58221562,0.185649347,-2.407945609,-20,-20,-3.540459449,-20,-5.521460918,-20,-20,-20,0.602675277,0.258510695,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51115010,"Bread, cornmeal and molasses",4202,Yeast breads,4,Other,3
1.998773639,1.736951233,4.006241681,-20,3.351656936,-20,-20,2.293544348,0.641853886,-2.385966702,-5.747734362,-2.995732274,-2.171556831,-1.105636904,-0.056570351,-7.236259346,-8.825077971,-10.81479074,-10.55741402,-11.41761529,-12.02375109,-8.111728083,-14.32633618,-20,-20,-8.697516746,-20,-7.719685996,-7.9266326,-5.68192314,-8.804875264,-9.282911065,-15.85573139,-4.342805922,-12.94004182,-9.688376173,-10.38152335,-20,-20,-5.80914299,0.509825123,-3.611918413,-3.912023005,-4.135166557,-3.816712826,-3.729701449,-2.407945609,-0.173163619,-0.546452801,0.687632,0.291175962,-2.302585093,-20,-20,-3.411247718,-20,-5.521460918,-20,-20,-20,0.708528283,0.363948428,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51115020,"Bread, cornmeal and molasses, toasted",4202,Yeast breads,0,Other,-1
2.251291799,1.791759469,3.867025639,-20,3.546739687,-20,-20,0.576613364,0.832909123,-2.375155786,-5.795897764,-3.9633163,-2.244316185,-2.162823151,-0.88673193,-7.143477613,-8.727914223,-10.41098539,-9.672375832,-20,-20,-8.254828927,-14.50865774,-20,-20,-10.00884807,-20,-7.733291648,-7.737868315,-5.32918903,-9.656627475,-9.161550208,-16.11809565,-2.47693848,-13.92087107,-10.2601625,-9.567015316,-20,-20,-2.975929646,0.465619031,-20,-20,-6.907755279,-6.907755279,-6.907755279,-3.912023005,0.07881118,-0.770028225,0.780241887,-0.002002003,-3.036554268,-3.079113882,-4.422848629,-2.225624052,-20,-4.710530702,-6.907755279,-6.907755279,-20,0.83377831,0.100749903,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51119010,"Bread, egg, Challah",4202,Yeast breads,4,Other,3
2.351375257,1.887069649,3.96271612,-20,3.342861805,-20,-20,0.662687973,0.916290732,-2.282782466,-5.701784472,-3.863232841,-2.145581344,-2.071473372,-0.616186139,-7.058578169,-8.633727008,-10.3220379,-9.581404053,-20,-20,-8.145629635,-14.50865774,-20,-20,-9.986869161,-20,-7.862267224,-7.74708497,-5.340181571,-9.656627475,-9.230543079,-16.02278547,-2.38705425,-13.81551056,-10.03132092,-9.826526511,-20,-20,-2.882403588,0.47995396,-20,-20,-20,-20,-6.907755279,-3.688879454,-0.028399475,-0.509160344,1.068496665,0.064850972,-2.864704011,-3.9633163,-5.298317367,-2.63108916,-20,-5.521460918,-20,-20,-20,1.094938883,0.138891999,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51119040,"Bread, egg, Challah, toasted",4202,Yeast breads,4,Other,3
2.174751721,1.252762968,3.911622925,-20,3.574870538,-20,-20,-0.186329578,0.993251773,-2.137070655,-5.829345698,-3.611918413,-2.273026291,-2.207274913,-0.537854296,-7.058578169,-8.56323713,-10.51229358,-20,-20,-20,-8.145629635,-20,-20,-20,-9.944309547,-20,-7.656415169,-8.138756756,-5.430934891,-9.944309547,-8.56323713,-20,-4.213128098,-13.633189,-8.734106193,-10.41431318,-20,-20,-20,-0.15665381,-20,-20,-20,-20,-20,-4.509860006,-0.339677368,-2.032557956,-0.224394333,0.253866724,-2.302585093,-20,-20,-4.342805922,-20,-20,-20,-20,-20,-0.208254939,0.328584064,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51119100,"Bread, lowfat, 98% fat free",4202,Yeast breads,0,Other,-1
2.269028309,1.345472367,4.005877581,-20,3.378269877,-20,-20,-0.094310679,1.098612289,-2.040220829,-5.735273142,-3.506557897,-2.18036746,-2.111964733,-0.443166975,-6.969630683,-8.468403027,-10.41765208,-20,-20,-20,-8.047189562,-20,-20,-20,-9.903487553,-20,-7.784825298,-8.044069435,-5.336642481,-9.845218644,-8.633727008,-20,-4.116590171,-13.55314629,-8.804875264,-10.48330605,-20,-20,-20,-0.0629398,-20,-20,-20,-20,-20,-4.422848629,-0.245900538,-1.937941979,-0.130108685,0.348541961,-2.207274913,-20,-20,-4.268697949,-20,-20,-20,-20,-20,-0.114289146,0.423305026,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51119110,"Bread, lowfat, 98% fat free, toasted",4202,Yeast breads,0,Other,-1
2.123458427,2.810004924,3.73098063,-20,3.458837161,-20,-20,1.305626458,0.875468737,-3.611918413,-5.792613688,-3.772261063,-2.44184716,-2.273026291,-0.608806032,-7.047017346,-9.133379331,-11.00610786,-11.2505612,-20,-20,-6.58567178,-15.42494847,-20,-20,-10.59663473,-8.517193191,-7.679945667,-8.6005748,-5.486576516,-9.39666995,-8.589763884,-16.3412392,-4.767689115,-10.43112029,-9.903487553,-8.902855672,-20,-20,-20,1.664115474,-4.828313737,-5.11599581,-3.611918413,-3.170085661,-0.427710717,-1.096614286,1.208960346,-0.305167387,1.356350485,1.683060052,-3.270169119,-20,-6.907755279,-3.442019376,-20,-0.30788478,-6.214608098,-6.214608098,-6.214608098,1.540944916,1.693227438,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51121010,"Bread, garlic",4202,Yeast breads,4,Other,3
2.218115936,2.90416508,3.825375199,-20,3.220075105,-20,-20,1.401182974,0.955511445,-3.506557897,-5.698794933,-3.688879454,-2.343407088,-2.18036746,-0.514164525,-6.948577274,-9.036387065,-10.91408896,-11.17645323,-20,-20,-6.489044944,-15.42494847,-20,-20,-10.55741402,-8.517193191,-7.809157398,-8.507242861,-5.392188582,-9.304651051,-8.656455259,-16.22345617,-4.677740879,-10.33735214,-9.965362956,-8.971323472,-20,-20,-20,1.758375025,-4.710530702,-4.96184513,-3.506557897,-3.079113882,-0.334075112,-1.002393431,1.303184454,-0.210721031,1.45067662,1.777322421,-3.170085661,-20,-6.907755279,-3.352407217,-20,-0.21319322,-6.214608098,-6.214608098,-6.214608098,1.635300572,1.787584098,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51121040,"Bread, garlic, toasted",4202,Yeast breads,4,Other,3
2.154085085,1.095273387,3.838591727,-20,3.683615624,-20,-20,1.613429934,0.955511445,-1.410587054,-5.692842535,-3.729701449,-2.3227878,-2.145581344,-0.778705069,-7.13089883,-9.044825933,-10.79021948,-20,-20,-20,-8.468403027,-20,-20,-20,-10.10193849,-7.824046011,-7.598904457,-8.381788554,-5.409472416,-9.326874188,-9.161550208,-20,-4.268697949,-15.42494847,-9.433483923,-10.63745673,-20,-20,-20,-0.423120043,-5.80914299,-20,-5.298317367,-5.298317367,-4.422848629,-4.710530702,-0.93140437,-1.589635285,-0.629233855,0.287432041,-1.864330162,-6.214608098,-20,-4.074541935,-20,-4.710530702,-6.907755279,-20,-20,-0.578034373,0.404130885,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.016417904,-10.1266311,-20,-6.622576337,-20,-20,-20,-20,-6.377127028,-20,-20,-20,-20,-20,-6.377127028,-20,51121110,"Bread, onion",4202,Yeast breads,4,Other,3
2.163323026,0.916290732,3.790984677,-20,3.758871826,-20,-20,1.560247668,2.272125886,-2.364460497,-5.747734362,-3.772261063,-2.111964733,-2.577021939,-0.791863153,-6.615085665,-8.016417904,-10.7381983,-20,-13.81551056,-20,-8.568486486,-20,-20,-20,-10.34977466,-7.60090246,-7.799353398,-8.14908387,-5.61549691,-10.07784094,-9.261633666,-15.08847623,-4.22673375,-14.32633618,-9.704636694,-10.28915003,-20,-20,-20,-0.599656837,-20,-20,-20,-20,-20,-4.710530702,-1.123930097,-1.541779264,0.05921186,-0.632993258,-3.575550769,-20,-20,-4.135166557,-20,-20,-20,-20,-20,0.074179398,-0.581605806,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51122000,"Bread, reduced calorie and/or high fiber, white or NFS",4202,Yeast breads,4,Other,3
2.257587727,1.011600912,3.885268268,-20,3.617651945,-20,-20,1.654411278,2.370243741,-2.273026291,-5.65499231,-3.688879454,-2.017406151,-2.47693848,-0.697155202,-6.522492878,-7.921107724,-10.64582498,-20,-13.81551056,-20,-8.468403027,-20,-20,-20,-10.319003,-7.60090246,-7.929406527,-8.053459175,-5.521210949,-9.986869161,-9.326874188,-14.98669354,-4.135166557,-14.1721855,-9.77245929,-10.34977466,-20,-20,-20,-0.505838082,-20,-20,-20,-20,-20,-4.605170186,-1.030019497,-1.448169765,0.153579088,-0.537854296,-3.473768074,-20,-20,-4.017383521,-20,-20,-20,-20,-20,0.168898536,-0.487760351,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51122010,"Bread, reduced calorie and/or high fiber, white or NFS, toasted",4202,Yeast breads,4,Other,3
2.079441542,1.17557333,3.751854253,-20,3.787366401,-20,-20,1.25846099,2.151762203,-2.748872196,-6.185049296,-3.324236341,-2.137070655,-1.62964062,-0.820980552,-6.75075153,-8.595154733,-11.06823964,-20,-12.4292162,-13.81551056,-8.334871635,-20,-20,-20,-9.115030192,-8.517193191,-7.146012468,-7.888584532,-5.36402991,-8.71564413,-8.709565084,-18.42068074,-4.51899249,-15.42494847,-10.34977466,-8.92516143,-20,-20,-20,-0.736054682,-20,-20,-20,-20,-5.80914299,-6.907755279,-1.161552088,-1.987774353,0.01093994,0.164666622,-3.575550769,-20,-20,-2.103734234,-20,-5.521460918,-20,-6.214608098,-20,0.131028262,0.188137942,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51122050,"Bread, reduced calorie and/or high fiber, Italian",4202,Yeast breads,0,Other,-1
2.174751721,1.269760545,3.846096855,-20,3.653770277,-20,-20,1.350667183,2.251291799,-2.659260037,-6.092390466,-3.218875825,-2.040220829,-1.537117251,-0.725670372,-6.653113061,-8.502304579,-10.97643209,-20,-12.4292162,-13.81551056,-8.254828927,-20,-20,-20,-9.124162676,-8.517193191,-7.274480559,-7.899308495,-5.374982451,-8.727914223,-8.971323472,-17.72753356,-4.474141924,-15.42494847,-10.59663473,-9.190537745,-20,-20,-20,-0.642454066,-20,-20,-20,-20,-5.80914299,-6.907755279,-1.067113622,-1.890475442,0.105260511,0.259282598,-3.473768074,-20,-20,-2.009915479,-20,-5.521460918,-20,-6.214608098,-20,0.225540676,0.282166892,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51122060,"Bread, reduced calorie and/or high fiber, Italian, toasted",4202,Yeast breads,0,Other,-1
1.940179474,1.033184483,3.797733859,-20,3.787366401,-20,-20,2.551786179,2.041220329,-2.563949857,-5.940771433,-3.729701449,-2.225624052,-1.7837913,-1.114741671,-6.868534566,-8.091925456,-11.05550062,-20,-13.81551056,-20,-8.679712121,-20,-20,-20,-10.68001634,-7.264430223,-8.069307367,-8.381788554,-5.898338569,-9.656627475,-9.567015316,-15.42494847,-4.358310108,-13.81551056,-10.03132092,-10.55741402,-20,-20,-20,-0.709276562,-20,-20,-20,-20,-20,-4.96184513,-1.190727578,-1.720369473,-0.114289146,-0.06720875,-1.883874758,-20,-20,-4.017383521,-20,-6.214608098,-20,-20,-20,-0.093212382,0.083421608,-20,-11.51292546,-20,-20,-20,-20,-20,-20,-20,-9.567015316,-20,-10.81977828,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.1266311,-20,-20,-20,-20,-8.873868135,-20,-9.315700888,-9.315700888,-20,-20,-10.1266311,-11.51292546,51122100,"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts",4202,Yeast breads,4,Other,3
2.034705648,1.128171091,3.892024359,-20,3.653770277,-20,-20,2.646174797,2.128231706,-2.47693848,-5.843044542,-3.649658741,-2.128631786,-1.692819521,-1.021651248,-6.767993337,-7.995427628,-10.96480406,-20,-13.81551056,-20,-8.622553707,-20,-20,-20,-10.63745673,-7.264430223,-8.184298776,-8.290057619,-5.804155449,-9.567015316,-9.625855816,-15.32963829,-4.261580482,-13.72020038,-10.10193849,-10.59663473,-20,-20,-20,-0.614336,-20,-20,-20,-20,-20,-4.96184513,-1.096614286,-1.62455155,-0.020202707,0.026641931,-1.789761467,-20,-20,-3.9633163,-20,-6.214608098,-20,-20,-20,0.001998003,0.177309015,-20,-11.51292546,-20,-20,-20,-20,-20,-20,-20,-9.567015316,-20,-10.81977828,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.1266311,-20,-20,-20,-20,-8.873868135,-20,-9.315700888,-9.315700888,-20,-20,-10.1266311,-11.51292546,51122110,"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts, toasted",4202,Yeast breads,0,Other,-1
1.919859472,1.01884732,3.924939231,-20,3.635742356,-20,-20,1.766441661,1.945910149,-2.563949857,-6.044865324,-2.900422094,-1.731605546,-1.851509474,-0.936493439,-6.858965115,-8.838776816,-10.9086095,-20,-13.81551056,-13.81551056,-8.07893826,-20,-20,-20,-9.261633666,-20,-7.612975041,-8.497390564,-6.173466155,-9.656627475,-9.596002853,-20,-4.585367559,-13.81551056,-10.48330605,-10.1266311,-20,-20,-20,-0.711311151,-20,-20,-20,-20,-5.298317367,-5.521460918,-0.980829253,-2.513306124,-0.115410852,-0.019182819,-3.036554268,-20,-20,-3.611918413,-20,-6.214608098,-20,-20,-20,-0.083381609,0.033434776,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51122300,"Bread, white, special formula, added fiber",4202,Yeast breads,0,Other,-1
2.014903021,1.111857515,4.019261756,-20,3.459151775,-20,-20,1.859418118,2.041220329,-2.47693848,-5.952243834,-2.813410717,-1.63989712,-1.754463684,-0.841647189,-6.767993337,-8.746606356,-10.81479074,-20,-13.12236338,-13.81551056,-7.98656494,-20,-20,-20,-9.220390708,-20,-7.742466024,-8.403864506,-6.079203461,-9.567015316,-9.672375832,-20,-4.491841501,-13.72020038,-10.55741402,-10.20459265,-20,-20,-20,-0.616186139,-20,-20,-20,-20,-5.298317367,-5.521460918,-0.88673193,-2.419118909,-0.021223636,0.075107472,-2.937463365,-20,-20,-3.506557897,-20,-6.214608098,-20,-20,-20,0.01093994,0.12751332,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51122310,"Bread, white, special formula, added fiber, toasted",4202,Yeast breads,0,Other,-1
2.493205453,0.78845736,3.779633817,-20,3.688879454,-20,-20,0.364643114,1.098612289,-2.087473713,-5.484646945,-2.733368009,-1.687399454,-1.133203733,-0.738144546,-6.308918778,-7.782424336,-10.3220379,-20,-12.71689827,-20,-7.929406527,-20,-20,-20,-9.471705136,-20,-7.929406527,-7.839159649,-5.451701673,-9.552830681,-9.061920367,-20,-3.979231755,-13.55314629,-9.421061403,-10.2601625,-20,-20,-20,-1.10262031,-20,-20,-20,-20,-20,-6.907755279,-1.251763468,-3.863232841,-1.703748592,-0.051293294,-2.830217835,-20,-20,-6.907755279,-20,-20,-20,-20,-20,-1.698269126,0.008959741,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51123010,"Bread, high protein",4202,Yeast breads,4,Other,3
2.58021683,0.875468737,3.873282177,-20,3.526360525,-20,-20,0.364643114,1.193922468,-1.995100393,-5.390432655,-2.882403588,-1.666008264,-1.061316504,-0.509160344,-6.75075153,-8.492500579,-10.22645144,-20,-12.71689827,-20,-7.929406527,-20,-20,-20,-9.525051117,-20,-8.056608784,-7.851931214,-5.462956188,-9.567015316,-9.220390708,-20,-3.897134393,-13.55314629,-9.538844439,-10.51967369,-20,-20,-20,-1.010601411,-20,-20,-20,-20,-20,-6.214608098,-1.15518264,-3.772261063,-1.609437912,0.043059489,-2.733368009,-20,-20,-6.907755279,-20,-20,-20,-20,-20,-1.604450371,0.103458708,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51123020,"Bread, high protein, toasted",4202,Yeast breads,4,Other,3
2.006870849,0.457424847,3.9523969,-20,3.609565647,-20,-20,1.211940974,0.641853886,-3.296837366,-5.853443249,-4.074541935,-2.343407088,-2.162823151,-0.560366069,-7.402051601,-9.220390708,-10.75211964,-20,-13.81551056,-20,-8.804875264,-20,-20,-20,-11.51292546,-20,-7.581099832,-7.932188169,-5.601045397,-9.944309547,-9.171119659,-16.62892127,-4.677740879,-13.633189,-9.641123288,-10.15194891,-20,-20,-20,-1.456716825,-6.907755279,-20,-20,-20,-6.907755279,-6.214608098,-1.698269126,-3.296837366,-0.84397007,-0.562118918,-2.748872196,-20,-20,-3.575550769,-20,-5.298317367,-20,-20,-20,-0.770028225,-0.455706325,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51126010,"Bread, milk and honey",4202,Yeast breads,0,Other,-1
2.100468909,0.553885113,4.046553898,-20,3.424588334,-20,-20,1.30833282,0.741937345,-3.194183212,-5.760352826,-3.9633163,-2.253794929,-2.071473372,-0.466808738,-7.308232846,-9.124162676,-10.65426385,-20,-13.81551056,-20,-8.740336743,-20,-20,-20,-11.51292546,-20,-7.710717326,-7.836624793,-5.506818641,-9.845218644,-9.230543079,-16.47477059,-4.585367559,-13.55314629,-9.704636694,-10.23199162,-20,-20,-20,-1.362577835,-6.907755279,-20,-20,-20,-6.907755279,-6.214608098,-1.604450371,-3.194183212,-0.74865989,-0.468404908,-2.659260037,-20,-20,-3.473768074,-20,-5.298317367,-20,-20,-20,-0.675307262,-0.360969868,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,51126020,"Bread, milk and honey, toasted",4202,Yeast breads,0,Other,-1
