"","Protein","Total.Fat","Carbohydrate","Alcohol","Water","Caffeine","Theobromine","Sugars..total","Fiber..total.dietary","Calcium","Iron","Magnesium","Phosphorus","Potassium","Sodium","Zinc","Copper","Selenium","Retinol","Carotene..beta","Carotene..alpha","Vitamin.E..alpha.tocopherol.","Vitamin.D..D2...D3.","Cryptoxanthin..beta","Lycopene","Lutein...zeaxanthin","Vitamin.C","Thiamin","Riboflavin","Niacin","Vitamin.B.6","Folate..total","Vitamin.B.12","Choline..total","Vitamin.K..phylloquinone.","Folic.acid","Folate..food","Vitamin.E..added","Vitamin.B.12..added","Cholesterol","Fatty.acids..total.saturated","X4.00","X6.00","X8.00","X10.00","X12.00","X14.00","X16.00","X18.00","X18.01","X18.02","X18.03","X20.04","X22.6.n.3","X16.01","X18.04","X20.01","X20.5.n.3","X22.01","X22.5.n.3","Fatty.acids..total.monounsaturated","Fatty.acids..total.polyunsaturated","min_FPro","max_p","class","Food code"
"29",3.17,1.01,4.57000000042906,2.06115362243856e-09,90.5399999999998,2.06115362243856e-09,2.06115362243856e-09,4.56999999999998,2.06115362243856e-09,0.113,3.00000000000006e-05,0.011,0.0859999999766621,0.157,0.052,0.000399999999942517,1.30000000000005e-05,2.39999999999994e-06,6.69999999999998e-05,1.99999999480866e-06,2.06115362243856e-09,2.99999998890635e-05,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000500000000000001,3.59999999999987e-05,0.000152999999934491,8.29999999999996e-05,3.20000000000015e-05,3.99999999999993e-06,3.49999999999983e-07,0.0149000000004578,1.00000000000002e-07,2.06115362243856e-09,3.99999999999993e-06,2.06115362243856e-09,2.06115362243856e-09,0.00399999999944899,0.631000000278223,0.0329999999840167,0.0189999999999999,0.011,0.0249999999999999,0.0280000000000001,0.102,0.268,0.122,0.25200000011862,0.0229999999999999,0.0149999999981989,2.06115362243856e-09,2.06115362243856e-09,0.0229999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.289999999999999,0.0380000000000001,0.0936111111111111,"p1",0,11121210
"30",3.26000000000001,0.0699999999999999,4.84999999999999,2.06115362243856e-09,90.99,2.06115362243856e-09,2.06115362243856e-09,4.62000000000001,2.06115362243856e-09,0.114,3.00000000000006e-05,0.0110000000020214,0.0870000000284971,0.158,0.0520000000208369,0.000400000000000001,1.30000000000005e-05,2.4000000014649e-06,6.30000000000001e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,9.99999997964274e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000500000000000001,3.70000000000018e-05,0.000154000000000001,8.29999999999996e-05,3.20000000000015e-05,4.99999999999987e-06,3.70000000000015e-07,0.015,2.06115362243856e-09,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,0.0430000000000002,0.002,0.000999999999999997,0.000999999999999997,0.002,0.000999999999999997,0.00700000000000003,0.0199999999999999,0.00700000000000003,0.014,0.002,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.017,0.00299999999999999,0.0387962962962962,"p1",0,11121300
"33",6.80999999999999,7.55999999999999,10.04,2.06115362243856e-09,74.0400000000002,2.06115362243856e-09,2.06115362243856e-09,10.04,2.06115362243856e-09,0.261000000000001,0.00019,0.024,0.203,0.302999999999999,0.106,0.000770000000000003,1.59999999999999e-05,2.29999999999993e-06,6.40000000000002e-05,1.19999999999997e-05,2.06115362243856e-09,0.00014,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0019,4.69999999999998e-05,0.000316,0.000193999999999999,4.99999999999999e-05,8.0000000000003e-06,1.59999999999998e-07,0.0317999999999999,5.0000000000001e-07,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.0290000000000001,4.59100000000002,0.195,0.133999999999999,0.0540000000000001,0.11,0.161000000000001,0.733,2.027,0.921,2.101,0.167,0.0779999999999996,2.06115362243856e-09,2.06115362243856e-09,0.158999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.335,0.245,0.5,"p2",1,11210050
"37",6.80999999999999,7.55999999999999,10.04,2.06115362243856e-09,74.0400000000002,2.06115362243856e-09,2.06115362243856e-09,10.04,2.06115362243856e-09,0.261000000000001,0.00019,0.024,0.203,0.302999999999999,0.106,0.000770000000000003,1.59999999999999e-05,2.29999999999993e-06,6.40000000000002e-05,1.19999999999997e-05,2.06115362243856e-09,0.00014,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0019,4.69999999999998e-05,0.000316,0.000193999999999999,4.99999999999999e-05,8.0000000000003e-06,1.59999999999998e-07,0.0317999999999999,5.0000000000001e-07,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.0290000000000001,4.59100000000002,0.195,0.133999999999999,0.0540000000000001,0.11,0.161000000000001,0.733,2.027,0.921,2.101,0.167,0.0779999999999996,2.06115362243856e-09,2.06115362243856e-09,0.158999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.335,0.245,0.5,"p2",1,11211050
"40",7.42000000000001,1.96,11.15,2.06115362243856e-09,77.9999999999999,2.06115362243856e-09,2.06115362243856e-09,11.15,2.06115362243856e-09,0.284999999999999,0.000280000000000001,0.0269999999999999,0.191999999999999,0.326,0.113,0.000880000000000002,1.59999999999999e-05,2.50000000000005e-06,0.00013,2.99999999999989e-06,2.06115362243856e-09,4.99999999999999e-05,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0012,4.40000000000006e-05,0.000304000000000001,0.000171000000000001,5.39999999999999e-05,8.99999999999959e-06,2.40000000000005e-07,0.0251,1.99999999999995e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.00800000000000001,1.214,0.0619999999999997,0.0380000000000001,0.0210000000000001,0.0469999999999999,0.0529999999999997,0.196,0.516,0.236999999999999,0.498,0.0439999999999998,0.0280000000000001,2.06115362243856e-09,2.06115362243856e-09,0.0430000000000002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.569,0.0710000000000001,0.5,"p2",1,11211400
"44",7.54999999999997,0.2,11.35,2.06115362243856e-09,79.4,2.06115362243856e-09,2.06115362243856e-09,11.35,2.06115362243856e-09,0.289999999999999,0.000290000000000001,0.0269999999999999,0.195,0.332,0.115,0.000900000000000003,1.59999999999999e-05,2.50000000000005e-06,0.000118,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0012,4.49999999999979e-05,0.000308999999999999,0.000174000000000001,5.50000000000002e-05,8.99999999999959e-06,2.40000000000005e-07,0.0252,2.06115362243856e-09,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.121,0.00499999999999998,0.00399999999999999,0.000999999999999997,0.00299999999999999,0.00399999999999999,0.0189999999999999,0.0540000000000001,0.024,0.0559999999999999,0.00399999999999999,0.002,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0619999999999997,0.00600000000000001,0.446666666666667,"p2",1,11212050
"47",7.90999999999998,8.70000000000002,54.4000000000002,2.06115362243856e-09,27.1600000000001,2.06115362243856e-09,2.06115362243856e-09,54.4000000000002,2.06115362243856e-09,0.284,0.00019,0.0259999999999999,0.252999999999999,0.371,0.126999999999999,0.000940000000000004,1.49999999999995e-05,1.48000000000001e-05,7.30000000000003e-05,1.40000000000002e-05,2.06115362243856e-09,0.000159999999999999,1.99999999999995e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0026,8.99999999999999e-05,0.000416,0.000209999999999999,5.1e-05,1.1e-05,4.40000000000002e-07,0.0891000000000003,5.99999999999979e-07,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.0339999999999998,5.48599999999999,0.282000000000001,0.167,0.0970000000000004,0.0729999999999997,0.179999999999999,0.783,2.396,1.209,2.188,0.216,0.121,2.06115362243856e-09,2.06115362243856e-09,0.137,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.427,0.336999999999998,0.600833333333333,"p3",2,11220000
"50",2.63,1.48,4.92000000243925,2.06115362243856e-09,90.2400000000001,2.06115362243856e-09,2.06115362243856e-09,3.65000000148044,0.2,0.118,0.000429999999999998,0.0159999999999999,0.0430000000000002,0.122,0.0469999999999999,0.000259999999986674,0.000163,2.39999999999994e-06,5.19999999999998e-05,2.00000000000006e-06,2.06115362243856e-09,0.00011,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.10000000000009e-05,0.000184,0.000424999999999999,3.29999999999998e-05,8.99999999999959e-06,8.10000000000021e-07,0.0236000000000001,2.99999999999989e-06,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,8.49999997842741e-07,2.06115362243856e-09,0.205,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.15,0.0500000000000001,0.309999999999998,0.584,0.0749999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.382000000143465,0.858000000424002,0.776666666666667,"p4",3,11320000
"51",2.26,1.53,9.94999999999999,2.06115362243856e-09,85.6099999999996,0.002,0.0229999999999999,7.86000000000004,0.4,0.121,0.000479999999999999,0.015,0.0510000000000001,0.143,0.0529999999999997,0.000339999999999999,0.000206000000000001,4.80000000000014e-06,6.59999999999999e-05,2.00000000000006e-06,2.06115362243856e-09,1e-04,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00169999999999999,2.19999999999991e-05,0.000261999999999999,0.000513000000000002,7.70000000000001e-05,1.1e-05,7.00000000000005e-07,0.0236000000000001,2.99999999999989e-06,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.239999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.15,0.0500000000000001,0.309999999999998,0.584,0.0749999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.379,0.836,0.7975,"p4",3,11321000
"53",3.98000000000002,1.15,18.6399999999999,2.06115362243856e-09,75.3000000000002,2.06115362243856e-09,2.06115362243856e-09,18.6399999999999,2.06115362243856e-09,0.138,6.00000000000002e-05,0.013,0.109,0.177,0.0529999999999997,0.000670000000000001,7.90000000000003e-05,2.80000000000004e-06,1.1e-05,2.00000000000006e-06,2.06115362243856e-09,1.99999999999997e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000599999999999999,3.40000000000004e-05,0.000162,8.59999999999997e-05,3.70000000000018e-05,8.99999999999959e-06,4.30000000000001e-07,0.0151999999999999,1.00000000000002e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,0.742,0.0339999999999998,0.0229999999999999,0.015,0.0329999999999999,0.039,0.121,0.313000000000001,0.112,0.263000000000001,0.0229999999999999,0.01,2.06115362243856e-09,2.06115362243856e-09,0.0249999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.316000000000002,0.0329999999999999,0.848888888888889,"p1",0,11410000
"54",5.24999999999999,1.55,7.03999999999999,2.06115362243856e-09,85.0699999999998,2.06115362243856e-09,2.06115362243856e-09,7.03999999999999,2.06115362243856e-09,0.182999999999999,8.00000000000001e-05,0.017,0.143999999999999,0.233999999999999,0.0699999999999999,0.000889999999999999,1.30000000000005e-05,3.30000000000013e-06,1.40000000000002e-05,2.00000000000006e-06,2.06115362243856e-09,3.00000000000006e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000799999999999997,4.40000000000006e-05,0.000214000000000001,0.000114,4.89999999999999e-05,1.1e-05,5.60000000000009e-07,0.0151999999999999,1.99999999999995e-07,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,1,0.0460000000000001,0.032,0.0199999999999999,0.0439999999999998,0.0529999999999997,0.163000000000001,0.422,0.151,0.354000000000001,0.031,0.013,2.06115362243856e-09,2.06115362243856e-09,0.0339999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.426,0.0439999999999998,0.0227777777777778,"p1",0,11411010
"55",3.47000000000001,3.25000000000001,4.65999999999998,2.06115362243856e-09,87.8999999999999,2.06115362243856e-09,2.06115362243856e-09,4.65999999999998,2.06115362243856e-09,0.121,4.99999999999999e-05,0.012,0.0949999999999996,0.155,0.0460000000000001,0.000589999999999999,8.99999999999959e-06,2.20000000000001e-06,2.70000000000012e-05,4.99999999999987e-06,2.06115362243856e-09,6.00000000000002e-05,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000500000000000001,2.9e-05,0.000142,7.50000000000003e-05,3.20000000000015e-05,6.99999999999973e-06,3.70000000000015e-07,0.0151999999999999,1.99999999999995e-07,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.013,2.096,0.0960000000000001,0.0660000000000001,0.0419999999999999,0.0930000000000001,0.111,0.342999999999999,0.886,0.316999999999999,0.743,0.065,0.0269999999999999,2.06115362243856e-09,2.06115362243856e-09,0.0710000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.893,0.0919999999999997,0.00305555555555558,"p1",0,11411100
"56",5.24999999999999,1.55,7.03999999999999,2.06115362243856e-09,85.0699999999998,2.06115362243856e-09,2.06115362243856e-09,7.03999999999999,2.06115362243856e-09,0.182999999999999,8.00000000000001e-05,0.017,0.143999999999999,0.233999999999999,0.0699999999999999,0.000889999999999999,1.30000000000005e-05,3.30000000000013e-06,1.40000000000002e-05,2.00000000000006e-06,2.06115362243856e-09,3.00000000000006e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000799999999999997,4.40000000000006e-05,0.000214000000000001,0.000114,4.89999999999999e-05,1.1e-05,5.60000000000009e-07,0.0151999999999999,1.99999999999995e-07,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,1,0.0460000000000001,0.032,0.0199999999999999,0.0439999999999998,0.0529999999999997,0.163000000000001,0.422,0.151,0.354000000000001,0.031,0.013,2.06115362243856e-09,2.06115362243856e-09,0.0339999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.426,0.0439999999999998,0.0227777777777778,"p1",0,11411200
"57",5.73000000000001,0.179999999999999,7.67999999999999,2.06115362243856e-09,85.2300000000003,2.06115362243856e-09,2.06115362243856e-09,7.67999999999999,2.06115362243856e-09,0.199000000000001,8.99999999999999e-05,0.0189999999999999,0.157,0.255,0.0770000000000002,0.000969999999999995,1.49999999999995e-05,3.60000000000003e-06,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000900000000000003,4.80000000000002e-05,0.000234000000000001,0.000124,5.30000000000001e-05,1.19999999999997e-05,6.09999999999972e-07,0.0151999999999999,1.99999999999995e-07,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.002,0.116,0.00499999999999998,0.00399999999999999,0.002,0.00499999999999998,0.00600000000000001,0.0189999999999999,0.049,0.0180000000000001,0.041,0.00399999999999999,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.049,0.00499999999999998,0.114166666666667,"p1",0,11411300
"66",4.37,1.08,19.05,2.06115362243856e-09,74.4799999999999,2.06115362243856e-09,2.06115362243856e-09,19.05,2.06115362243856e-09,0.152,6.99999999999996e-05,0.015,0.119,0.195,0.0579999999999999,0.000739999999999999,8.00000000000001e-05,3.09999999999992e-06,1.00000000000003e-05,2.00000000000006e-06,2.06115362243856e-09,1.99999999999997e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000699999999999999,3.70000000000018e-05,0.000178,9.50000000000003e-05,4.00000000000015e-05,8.99999999999959e-06,4.70000000000003e-07,0.014,1.00000000000002e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.697,0.032,0.022,0.014,0.031,0.0370000000000001,0.114,0.293999999999999,0.105,0.247,0.022,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,0.024,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.296999999999999,0.031,0.947777777777778,"p4",3,11430000
"67",4.28000000000002,3.2,18.6300000000001,2.06115362243856e-09,72.8799999999998,2.06115362243856e-09,2.06115362243856e-09,18.6300000000001,2.06115362243856e-09,0.149,6.99999999999996e-05,0.015,0.116,0.190999999999999,0.0569999999999998,0.000720000000000002,7.80000000000002e-05,2.99999999999989e-06,2.79999999999992e-05,6.00000000000012e-06,2.06115362243856e-09,8.00000000000001e-05,7.00000000000005e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000699999999999999,3.59999999999987e-05,0.000174000000000001,9.29999999999999e-05,3.90000000000011e-05,8.99999999999959e-06,4.59999999999986e-07,0.0142,3.00000000000003e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.01,2.015,0.101,0.0630000000000003,0.0380000000000001,0.0840000000000003,0.0980000000000005,0.327000000000001,0.851,0.361999999999999,0.78,0.0699999999999999,0.04,2.06115362243856e-09,2.06115362243856e-09,0.0710000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.909,0.11,0.8825,"p4",3,11431000
"68",4.37,1.08,19.05,2.06115362243856e-09,74.4799999999999,2.06115362243856e-09,2.06115362243856e-09,19.05,2.06115362243856e-09,0.152,6.99999999999996e-05,0.015,0.119,0.195,0.0579999999999999,0.000739999999999999,8.00000000000001e-05,3.09999999999992e-06,1.00000000000003e-05,2.00000000000006e-06,2.06115362243856e-09,1.99999999999997e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000699999999999999,3.70000000000018e-05,0.000178,9.50000000000003e-05,4.00000000000015e-05,8.99999999999959e-06,4.70000000000003e-07,0.014,1.00000000000002e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.697,0.032,0.022,0.014,0.031,0.0370000000000001,0.114,0.293999999999999,0.105,0.247,0.022,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,0.024,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.296999999999999,0.031,0.947777777777778,"p4",3,11432000
"70",4.40000000000002,0.2,19,2.06115362243856e-09,75.4,2.06115362243856e-09,2.06115362243856e-09,19,2.06115362243856e-09,0.152,6.99999999999996e-05,0.015,0.119,0.194,0.0579999999999999,0.000739999999999999,1.1e-05,6.00000000000012e-06,2.00000000000006e-06,3.99999999999993e-06,2.06115362243856e-09,6.00000000000002e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,8.0000000000003e-06,0.000699999999999999,4.00000000000015e-05,0.000180000000000001,1e-04,4.00000000000015e-05,8.99999999999959e-06,4.70000000000003e-07,0.0164000000000001,1.10000000000005e-06,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,0.119,0.00899999999999998,0.000999999999999997,0.002,0.00399999999999999,0.00299999999999999,0.017,0.0549999999999998,0.0189999999999999,0.041,0.01,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,0.00700000000000003,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0500000000000001,0.0159999999999999,0.735185185185185,"p4",3,11433000
"74",4.62000000000001,1.47,21.0000000058081,2.06115362243856e-09,71.8000000000001,2.06115362243856e-09,2.06115362243856e-09,20.53,2.06115362243856e-09,0.156,0.00023,0.014,0.122,0.199000000000001,0.0599999999999998,0.000759999999999998,1.19999999999997e-05,2.90000000000013e-06,1.19999999999997e-05,2.00000000000006e-06,2.06115362243856e-09,3.00000000000006e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000699999999999999,3.79999999999995e-05,0.000185,9.7e-05,4.20000000000002e-05,8.99999999999959e-06,4.70000000000003e-07,0.0132,1.99999999999995e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,0.94,0.04,0.0280000000000001,0.017,0.0380000000000001,0.0449999999999999,0.14,0.4,0.172000000000001,0.349999999999999,0.031,0.011,2.06115362243856e-09,2.06115362243856e-09,0.0300000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.412,0.0419999999999999,0.922407407407408,"p4",3,11459990
"75",3,3.59999999999998,21.6,2.06115362243856e-09,71.2,2.06115362243856e-09,2.06115362243856e-09,19.92,2.06115362243856e-09,0.0999999999999996,0.000460000000000002,0.01,0.0889999999999998,0.156,0.0630000000000003,0.000280000000000001,8.99999999999959e-06,1.89999999999996e-06,4.80000000000002e-05,8.99999999999959e-06,2.06115362243856e-09,8.99999999999999e-05,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000699999999999999,4.00000000000015e-05,0.000180000000000001,6.99999999999996e-05,4.00000000000015e-05,3.99999999999993e-06,6.99999999999965e-08,0.0231,3.00000000000003e-07,2.06115362243856e-09,3.99999999999993e-06,2.06115362243856e-09,2.06115362243856e-09,0.013,2.326,0.111,0.0779999999999996,0.0439999999999998,0.0999999999999996,0.122,0.377,0.986,0.355,0.82,0.0670000000000001,0.0329999999999999,2.06115362243856e-09,2.06115362243856e-09,0.0779999999999996,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.986,0.0999999999999996,0.922407407407408,"p4",3,11460000
"76",3,3.59999999999998,21.6,2.06115362243856e-09,71.2,0.00299999999999999,0.106,19.24,2.3,0.0999999999999996,0.000460000000000002,0.0249999999999999,0.0889999999999998,0.233999999999999,0.0630000000000003,0.000280000000000001,5.39999999999999e-05,1.89999999999996e-06,3.79999999999995e-05,8.99999999999959e-06,2.06115362243856e-09,8.99999999999999e-05,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.00000000000015e-05,0.000180000000000001,0.00014,4.00000000000015e-05,1.19999999999997e-05,6.99999999999965e-08,0.0141000000000001,3.00000000000003e-07,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.013,2.272,0.0960000000000001,0.0670000000000001,0.0380000000000001,0.086,0.106,0.327000000000001,0.971,0.443,0.817,0.0729999999999997,0.0290000000000001,2.06115362243856e-09,2.06115362243856e-09,0.0670000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.961,0.102,0.9425,"p4",3,11460100
"91",4.63999999999998,5.13000000000001,37.6799999999999,2.06115362243856e-09,51.8000000000001,2.06115362243856e-09,2.06115362243856e-09,25.8900000000001,0.4,0.112,0.00041,0.014,0.115,0.178,0.0670000000000001,0.000429999999999998,5.30000000000001e-05,7.80000000000022e-06,4.40000000000006e-05,8.0000000000003e-06,2.06115362243856e-09,0.00015,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.99999999999989e-06,0.000599999999999999,4.69999999999998e-05,0.000179,0.000411,6.79999999999999e-05,8.99999999999959e-06,2.20000000000011e-07,0.017,4.00000000000012e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,2.76600000000001,0.138,0.0770000000000002,0.0460000000000001,0.107,0.122,0.437,1.262,0.564,1.406,0.398,0.0770000000000002,2.06115362243856e-09,2.06115362243856e-09,0.0999999999999996,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.508,0.478,0.981805555555555,"p4",3,11461200
"92",5.14999999999997,9.12,31.3700000000001,2.06115362243856e-09,53.2100000000001,0.00600000000000001,0.103,22.3500000000001,1.5,0.129000000000001,0.00213000000000001,0.041,0.148,0.252999999999999,0.106,0.00119,0.000320000000000001,3.8999999999999e-06,4.69999999999998e-05,8.99999999999959e-06,2.06115362243856e-09,0.00013,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,4.99999999999987e-06,0.000599999999999999,9.90000000000005e-05,0.000234000000000001,0.000908000000000001,7.30000000000003e-05,2.30000000000005e-05,2.30000000000004e-07,0.0209,1.20000000000002e-06,1.49999999999995e-05,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,5.40600000000002,0.145,0.0809999999999999,0.0479999999999998,0.113,0.129000000000001,0.464,2.335,2.024,2.619,0.372,0.085,2.06115362243856e-09,2.06115362243856e-09,0.114,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.733,0.457,0.991388888888889,"p4",3,11461250
"93",4.47999999999998,5.37999999999998,31.5000000000001,2.06115362243856e-09,57.6999999999998,2.06115362243856e-09,2.06115362243856e-09,24.2,0.2,0.130999999999999,0.000799999999999997,0.0159999999999999,0.126,0.203,0.113,0.000460000000000002,6.79999999999999e-05,3.50000000000002e-06,5.1e-05,1.00000000000003e-05,2.06115362243856e-09,1e-04,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.00000000000006e-06,0.000699999999999999,9.50000000000003e-05,0.000246,0.000870000000000004,7.70000000000001e-05,2.19999999999991e-05,2.59999999999996e-07,0.0188000000000001,4.00000000000012e-07,1.69999999999993e-05,6.00000000000012e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,3.07300000000001,0.158,0.0880000000000001,0.0529999999999997,0.123,0.14,0.501,1.383,0.618,1.46,0.279,0.0820000000000003,2.06115362243856e-09,2.06115362243856e-09,0.116,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.575,0.360999999999999,0.988888888888889,"p4",3,11461260
